label_1,mm_x_1,mm_y_1,row,col,xu_1,yu_1,image_path_1,label_2,mm_x_2,mm_y_2,xu_2,yu_2,image_path_2,_merge,dx_px,dy_px,err_px
P193_57.100_-21.400,57.1,-21.4,12,12,1355.9317217637454,1300.9638272228344,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P193_57.100_-21.400.png,P193_57.100_-21.400,57.1,-21.4,1354.7693764606736,1299.7445605743362,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P193_57.100_-21.400.png,both,-1.1623453030717883,-1.2192666484982055,1.6845348805272908
P194_68.520_-21.400,68.52,-21.4,12,13,1416.102221921696,1303.2111996318326,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P194_68.520_-21.400.png,P194_68.520_-21.400,68.52,-21.4,1416.952759464076,1303.9067401214188,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P194_68.520_-21.400.png,both,0.8505375423801524,0.6955404895861648,1.0987222959655598
P195_79.940_-21.400,79.94,-21.4,12,14,1478.791818398363,1300.0564947181128,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P195_79.940_-21.400.png,P195_79.940_-21.400,79.94,-21.4,1478.8601592177072,1299.2171777631556,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P195_79.940_-21.400.png,both,0.0683408193442574,-0.8393169549572121,0.8420946612271636
P196_-79.940_-25.680,-79.94,-25.68,13,0,575.6671150062078,1330.0808392280094,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P196_-79.940_-25.680.png,P196_-79.940_-25.680,-79.94,-25.68,573.3047031802208,1325.9956414038038,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P196_-79.940_-25.680.png,both,-2.36241182598701,-4.085197824205579,4.719092168887706
P197_-68.520_-25.680,-68.52,-25.68,13,1,627.6765427468629,1327.7795765856335,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P197_-68.520_-25.680.png,P197_-68.520_-25.680,-68.52,-25.68,625.7678183849687,1327.2043326069988,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P197_-68.520_-25.680.png,both,-1.9087243618942011,-0.5752439786347168,1.9935230935817934
P198_-57.100_-25.680,-57.1,-25.68,13,2,688.5526517255176,1339.0384170264606,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P198_-57.100_-25.680.png,P198_-57.100_-25.680,-57.1,-25.68,687.3331374362881,1338.6981045147013,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P198_-57.100_-25.680.png,both,-1.2195142892295507,-0.34031251175929356,1.2661073048106846
P199_-45.680_-25.680,-45.68,-25.68,13,3,751.8229486026768,1341.722869131144,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P199_-45.680_-25.680.png,P199_-45.680_-25.680,-45.68,-25.68,750.7770808769209,1341.040866548922,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P199_-45.680_-25.680.png,both,-1.0458677257558975,-0.6820025822221396,1.2485859289354015
P200_-34.260_-25.680,-34.26,-25.68,13,4,815.6122913174183,1346.8070878270312,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P200_-34.260_-25.680.png,P200_-34.260_-25.680,-34.26,-25.68,813.7515833616317,1343.1293909650017,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P200_-34.260_-25.680.png,both,-1.8607079557866655,-3.6776968620295065,4.121612342968401
P201_-22.840_-25.680,-22.84,-25.68,13,5,882.4558718495617,1348.673254539762,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P201_-22.840_-25.680.png,P201_-22.840_-25.680,-22.84,-25.68,882.1280497260825,1347.976852306066,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P201_-22.840_-25.680.png,both,-0.3278221234792227,-0.6964022336960625,0.7697034596123964
P202_-11.420_-25.680,-11.42,-25.68,13,6,950.0844135076414,1349.3697024322423,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P202_-11.420_-25.680.png,P202_-11.420_-25.680,-11.42,-25.68,950.4258278702304,1348.4696103750566,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P202_-11.420_-25.680.png,both,0.341414362588921,-0.9000920571857023,0.9626678962086503
P203_0.000_-25.680,0.0,-25.68,13,7,1018.7679418001338,1350.4702849633184,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P203_0.000_-25.680.png,P203_0.000_-25.680,0.0,-25.68,1018.4690043133072,1349.6673048026132,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P203_0.000_-25.680.png,both,-0.2989374868266168,-0.8029801607051468,0.8568201442054668
P204_11.420_-25.680,11.42,-25.68,13,8,1087.6814494291443,1352.6270910130709,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P204_11.420_-25.680.png,P204_11.420_-25.680,11.42,-25.68,1087.3358716626587,1351.703724064771,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P204_11.420_-25.680.png,both,-0.3455777664855759,-0.9233669482998721,0.9859160785288867
P205_22.840_-25.680,22.84,-25.68,13,9,1155.844902274078,1354.0915963353953,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P205_22.840_-25.680.png,P205_22.840_-25.680,22.84,-25.68,1154.9693400073838,1353.01938189396,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P205_22.840_-25.680.png,both,-0.87556226669426,-1.0722144414353352,1.3842879365512357
P206_34.260_-25.680,34.26,-25.68,13,10,1223.7867357973694,1352.5818705499842,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P206_34.260_-25.680.png,P206_34.260_-25.680,34.26,-25.68,1223.8550168611291,1351.6009865957449,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P206_34.260_-25.680.png,both,0.0682810637597413,-0.9808839542392889,0.9832576647818542
P207_45.680_-25.680,45.68,-25.68,13,11,1287.7470158461906,1351.6382559783858,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P207_45.680_-25.680.png,P207_45.680_-25.680,45.68,-25.68,1287.2280727476425,1350.4658444796264,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P207_45.680_-25.680.png,both,-0.5189430985481067,-1.172411498759402,1.2821273969282372
P208_57.100_-25.680,57.1,-25.68,13,12,1354.8628694666288,1347.6213387597684,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P208_57.100_-25.680.png,P208_57.100_-25.680,57.1,-25.68,1353.7991706764278,1346.715733075034,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P208_57.100_-25.680.png,both,-1.0636987902009878,-0.9056056847343825,1.3969884654134674
P209_68.520_-25.680,68.52,-25.68,13,13,1413.3245295858442,1348.8648589863114,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P209_68.520_-25.680.png,P209_68.520_-25.680,68.52,-25.68,1413.0234481958464,1347.4985345435398,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P209_68.520_-25.680.png,both,-0.301081389997762,-1.3663244427716563,1.399104172789954
P210_79.940_-25.680,79.94,-25.68,13,14,1469.729822581678,1347.2814583921063,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P210_79.940_-25.680.png,P210_79.940_-25.680,79.94,-25.68,1469.3075067335235,1346.4787153475474,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P210_79.940_-25.680.png,both,-0.4223158481545397,-0.8027430445588379,0.9070540618894116
P211_-79.940_-29.960,-79.94,-29.96,14,0,579.7971428790435,1378.6002077275675,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P211_-79.940_-29.960.png,P211_-79.940_-29.960,-79.94,-29.96,579.4601464347718,1377.4815890791294,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P211_-79.940_-29.960.png,both,-0.3369964442716764,-1.118618648438087,1.1682783418711506
P212_-68.520_-29.960,-68.52,-29.96,14,1,634.8200099790367,1386.9827231073184,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P212_-68.520_-29.960.png,P212_-68.520_-29.960,-68.52,-29.96,632.5334982902899,1386.0214701788752,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P212_-68.520_-29.960.png,both,-2.2865116887468275,-0.961252928443173,2.4803513652739695
P213_-57.100_-29.960,-57.1,-29.96,14,2,694.884120438009,1387.5199512966778,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P213_-57.100_-29.960.png,P213_-57.100_-29.960,-57.1,-29.96,693.2094039580967,1386.7624142720174,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P213_-57.100_-29.960.png,both,-1.674716479912263,-0.7575370246604507,1.8380798763440966
P214_-45.680_-29.960,-45.68,-29.96,14,3,758.8546195149321,1391.7015705566157,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P214_-45.680_-29.960.png,P214_-45.680_-29.960,-45.68,-29.96,753.9272476222988,1387.605303502297,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P214_-45.680_-29.960.png,both,-4.927371892633346,-4.096267054318787,6.40768269724794
P215_-34.260_-29.960,-34.26,-29.96,14,4,818.9980262258977,1394.9469407854242,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P215_-34.260_-29.960.png,P215_-34.260_-29.960,-34.26,-29.96,817.326851003301,1394.249700913878,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P215_-34.260_-29.960.png,both,-1.6711752225966165,-0.6972398715461168,1.8107926615420376
P216_-22.840_-29.960,-22.84,-29.96,14,5,883.352060786257,1399.6531774033697,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P216_-22.840_-29.960.png,P216_-22.840_-29.960,-22.84,-29.96,883.1280792953588,1398.844655350205,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P216_-22.840_-29.960.png,both,-0.22398149089815433,-0.8085220531647792,0.8389729547004182
P217_-11.420_-29.960,-11.42,-29.96,14,6,948.832834173793,1398.804439880823,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P217_-11.420_-29.960.png,P217_-11.420_-29.960,-11.42,-29.96,949.3306549989672,1398.4618222591348,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P217_-11.420_-29.960.png,both,0.4978208251742444,-0.342617621688305,0.6043280637770483
P218_0.000_-29.960,0.0,-29.96,14,7,1018.731830786949,1401.1641968806198,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P218_0.000_-29.960.png,P218_0.000_-29.960,0.0,-29.96,1018.0323839908696,1400.1286346069048,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P218_0.000_-29.960.png,both,-0.6994467960794282,-1.0355622737149588,1.2496459671792937
P219_11.420_-29.960,11.42,-29.96,14,8,1084.4711536453497,1401.9790932762369,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P219_11.420_-29.960.png,P219_11.420_-29.960,11.42,-29.96,1084.1573578730558,1401.4122477213402,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P219_11.420_-29.960.png,both,-0.3137957722938154,-0.5668455548966449,0.6479056025499065
P220_22.840_-29.960,22.84,-29.96,14,9,1150.5689533741315,1401.2991811768327,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P220_22.840_-29.960.png,P220_22.840_-29.960,22.84,-29.96,1149.9099689424268,1400.459461019027,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P220_22.840_-29.960.png,both,-0.6589844317047664,-0.8397201578056865,1.0674223272231385
P221_34.260_-29.960,34.26,-29.96,14,10,1218.55397310093,1401.8648048067807,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P221_34.260_-29.960.png,P221_34.260_-29.960,34.26,-29.96,1218.447219575985,1400.685880107287,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P221_34.260_-29.960.png,both,-0.1067535249451339,-1.1789246994937912,1.1837481835951162
P222_45.680_-29.960,45.68,-29.96,14,11,1282.4926932603312,1400.4607591361405,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P222_45.680_-29.960.png,P222_45.680_-29.960,45.68,-29.96,1281.4935498430405,1399.9368187758512,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P222_45.680_-29.960.png,both,-0.9991434172907248,-0.5239403602893162,1.1281848560654792
P223_57.100_-29.960,57.1,-29.96,14,12,1347.6092584979435,1402.8393988731589,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P223_57.100_-29.960.png,P223_57.100_-29.960,57.1,-29.96,1348.020817187827,1402.480901917057,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P223_57.100_-29.960.png,both,0.41155868988357724,-0.358496956101817,0.5458027324528109
P224_68.520_-29.960,68.52,-29.96,14,13,1403.9329345250662,1401.4672695709291,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P224_68.520_-29.960.png,P224_68.520_-29.960,68.52,-29.96,1405.9184892483,1400.657479291966,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P224_68.520_-29.960.png,both,1.9855547232336903,-0.8097902789631917,2.144338558823886
P225_79.940_-29.960,79.94,-29.96,14,14,1461.613104588809,1395.124912790602,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_11-45-14\P225_79.940_-29.960.png,P225_79.940_-29.960,79.94,-29.96,1462.097416155473,1394.2736622321806,C:\Users\Moon\Desktop\OPTİK KISIM\Gimbal\kods\GZGSG-Distortion-Measurement\olcum_15x15_tarih_2026-08-07_09-57-14\P225_79.940_-29.960.png,both,0.48431156666401876,-0.8512505584212704,0.9793800114445266
